prix_fcfa,superficie_m2,nombre_pieces,nombre_salles_bain,jardin,piscine,parking,terrasse,cuisineEquipee,securisee,balcon,cite,meuble,basse,duplex,triplex
160000000.0,250.0,4.0,4.0,1,0,1,1,1,0,0,1,1,0,1,0
45000000.0,200.0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,1,0
80000000.0,200.0,5.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
80000000.0,200.0,5.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
180000000.0,400.0,6.0,5.0,0,1,0,0,0,0,0,1,0,1,0,0
200000000.0,350.0,9.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
65000000.0,336.0,4.0,3.0,1,1,1,0,1,0,0,0,1,1,0,0
150000000.0,200.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,1,0
160000000.0,200.0,4.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0
120000000.0,300.0,5.0,4.0,1,0,0,1,1,0,0,0,1,0,1,0
90000000.0,200.0,3.0,5.0,0,0,1,0,0,1,1,1,0,0,1,0
90000000.0,200.0,5.0,5.0,0,0,1,1,1,0,1,0,1,0,1,0
350000000.0,350.0,6.0,4.0,1,1,1,1,1,0,1,1,1,0,1,0
280000000.0,350.0,5.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0
400000000.0,800.0,10.0,5.0,1,1,1,0,0,0,0,1,0,0,1,0
190000000.0,377.0,5.0,5.0,1,1,0,0,0,0,0,1,0,0,1,0
165000000.0,300.0,6.0,6.0,0,1,0,0,0,0,0,1,0,0,1,0
700000000.0,789.0,6.0,6.0,1,0,1,0,1,0,0,1,1,0,1,0
600000000.0,800.0,9.0,8.0,1,0,1,1,1,0,0,1,1,0,1,0
85000000.0,265.0,5.0,5.0,0,0,0,0,0,1,0,1,0,0,1,0
70000000.0,300.0,4.0,4.0,0,0,1,1,0,0,0,1,0,1,0,0
90000000.0,200.0,5.0,4.0,0,0,1,1,1,0,1,1,1,0,1,0
700000000.0,500.0,8.0,5.0,1,1,1,0,0,1,0,1,1,0,1,0
250000000.0,700.0,5.0,4.0,0,1,0,0,0,0,0,1,0,1,0,0
300000000.0,450.0,6.0,1.0,0,0,0,0,0,1,0,1,0,0,1,0
2000000000.0,2500.0,11.0,11.0,1,0,1,1,1,0,0,0,1,0,1,0
80000000.0,200.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0
650000000.0,400.0,28.0,8.0,0,0,1,1,0,0,0,1,1,1,0,1
400000000.0,789.0,8.0,8.0,0,1,1,0,0,0,0,1,0,0,1,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
80000000.0,200.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
85000000.0,400.0,5.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
210000000.0,600.0,12.0,12.0,0,0,0,1,0,0,0,0,0,0,1,0
280000000.0,300.0,5.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0
85000000.0,400.0,5.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
160000000.0,280.0,5.0,5.0,0,1,1,0,0,0,1,1,0,0,1,0
690000000.0,789.0,6.0,6.0,1,0,1,0,0,1,0,0,0,0,1,0
55000000.0,200.0,4.0,4.0,1,0,1,0,0,0,0,1,0,1,0,0
550000000.0,470.0,9.0,9.0,1,1,0,1,1,1,0,0,1,0,1,0
380000000.0,379.0,4.0,4.0,1,0,0,1,1,0,0,1,1,0,1,0
250000000.0,320.0,10.0,7.0,0,0,0,1,1,0,0,1,1,0,1,0
50000000.0,200.0,3.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0
120000000.0,320.0,6.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0
95000000.0,300.0,7.0,5.0,0,0,1,1,0,0,0,0,0,0,1,0
75000000.0,200.0,3.0,3.0,1,0,1,1,0,0,0,1,0,0,1,0
500000000.0,600.0,6.0,8.0,1,1,0,1,0,0,0,0,0,0,1,0
60000000.0,250.0,4.0,4.0,0,0,1,0,0,0,0,1,0,1,0,0
55000000.0,250.0,6.0,5.0,0,0,0,1,0,0,0,1,0,0,1,0
280000000.0,1000.0,11.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0
300000000.0,350.0,5.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0
200000000.0,300.0,4.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0
380000000.0,379.0,5.0,4.0,1,0,1,1,0,0,0,0,0,0,1,0
35800000.0,270.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
185000000.0,400.0,5.0,5.0,1,1,0,0,0,0,0,1,0,0,1,0
220000000.0,512.0,7.0,7.0,1,1,1,1,1,0,0,0,1,0,1,0
220000000.0,512.0,7.0,4.0,1,1,1,1,1,0,0,1,1,0,1,0
210000000.0,230.0,5.0,4.0,0,1,1,1,1,0,0,0,1,1,0,1
22000000.0,500.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
70000000.0,300.0,4.0,4.0,1,0,1,1,0,0,0,1,0,1,0,0
575000000.0,589.0,5.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0
160000000.0,200.0,5.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
500000000.0,600.0,6.0,6.0,1,1,0,1,0,0,0,0,0,0,1,0
290000000.0,1000.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0
180000000.0,400.0,5.0,4.0,0,1,0,0,0,0,0,1,0,1,0,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
60000000.0,200.0,4.0,3.0,0,0,1,0,0,0,0,1,0,0,1,0
90000000.0,400.0,5.0,4.0,0,0,1,1,0,0,0,1,0,1,0,0
350000000.0,300.0,6.0,5.0,0,1,1,1,1,0,0,0,1,0,0,1
65000000.0,200.0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,1,0
260000000.0,350.0,7.0,7.0,0,0,0,0,0,0,0,1,0,0,1,0
350000000.0,300.0,6.0,6.0,0,1,1,1,1,0,0,0,1,0,0,1
170000000.0,308.0,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1
70000000.0,750.0,7.0,11.0,0,0,1,0,0,0,0,0,0,0,1,0
60000000.0,400.0,5.0,5.0,0,0,1,0,0,1,0,1,0,1,0,0
70000000.0,300.0,5.0,3.0,0,0,0,0,1,0,1,0,1,0,1,0
75000000.0,150.0,5.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0
380000000.0,300.0,6.0,6.0,0,1,1,0,0,0,0,1,0,0,1,0
250000000.0,400.0,7.0,5.0,0,0,0,1,0,0,0,1,0,0,1,0
570000000.0,470.0,9.0,7.0,0,1,1,0,0,0,0,1,1,0,1,0
65000000.0,250.0,5.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0
70000000.0,300.0,4.0,3.0,0,0,1,1,0,0,0,1,0,1,0,0
65000000.0,250.0,5.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0
150000000.0,200.0,6.0,5.0,0,0,1,0,1,0,1,0,1,0,1,0
130000000.0,250.0,5.0,5.0,1,0,1,0,1,1,0,1,1,0,1,0
190000000.0,300.0,7.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1
250000000.0,306.0,6.0,6.0,1,0,1,1,1,1,0,0,1,0,1,0
650000000.0,508.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
160000000.0,300.0,5.0,5.0,1,0,1,0,1,0,0,0,1,0,1,0
70000000.0,300.0,4.0,4.0,0,0,1,1,0,0,0,1,0,1,0,0
100000000.0,350.0,3.0,2.0,0,0,1,0,1,1,0,1,1,1,0,0
90000000.0,300.0,5.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0
200000000.0,350.0,8.0,8.0,0,0,1,0,1,0,0,0,1,0,1,0
250000000.0,300.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0
650000000.0,400.0,28.0,10.0,0,0,1,1,0,0,0,1,1,1,0,1
250000000.0,250.0,5.0,4.0,0,1,1,0,1,0,0,0,1,0,1,0
65000000.0,200.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
55000000.0,250.0,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0,0
110000000.0,200.0,5.0,4.0,0,0,1,0,1,0,0,0,1,0,1,0
80000000.0,200.0,5.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0
130000000.0,250.0,6.0,5.0,1,0,1,0,1,1,0,1,1,0,1,0
185000000.0,400.0,5.0,4.0,1,0,1,1,0,0,0,1,0,0,1,0
1300000000.0,1721.0,12.0,12.0,1,1,1,0,0,0,0,1,0,0,1,0
180000000.0,400.0,5.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
680000000.0,800.0,6.0,8.0,1,0,1,0,0,1,0,1,0,0,1,0
160000000.0,350.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
65000000.0,250.0,4.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
65000000.0,200.0,4.0,4.0,0,0,1,1,0,0,0,1,0,0,0,0
90000000.0,250.0,4.0,2.0,1,0,0,0,0,1,0,1,0,0,1,0
140000000.0,300.0,4.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0
360000000.0,700.0,7.0,6.0,0,0,0,0,0,0,0,1,0,0,1,0
220000000.0,372.0,5.0,4.0,1,1,1,0,0,0,0,1,0,0,1,0
100000000.0,250.0,4.0,3.0,0,0,1,1,0,0,0,1,0,0,1,0
250000000.0,306.0,6.0,5.0,1,0,1,1,1,1,0,1,1,0,1,0
90000000.0,278.0,8.0,7.0,0,0,0,0,0,0,0,1,0,1,0,0
270000000.0,350.0,5.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0
260000000.0,480.0,5.0,4.0,1,0,1,1,1,0,0,1,1,0,1,0
900000000.0,887.0,7.0,5.0,1,1,1,1,0,0,0,1,0,0,1,0
85000000.0,250.0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
130000000.0,300.0,9.0,7.0,0,0,1,0,0,0,0,1,0,0,1,0
130000000.0,380.0,5.0,4.0,1,0,1,1,0,0,0,1,0,1,0,0
300000000.0,500.0,5.0,4.0,0,1,1,1,1,0,0,1,1,1,0,0
150000000.0,200.0,6.0,5.0,0,0,1,0,1,0,1,1,1,0,1,0
350000000.0,551.0,6.0,4.0,1,1,1,1,1,0,0,1,1,1,0,0
60000000.0,200.0,5.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
37000000.0,4.0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
42875000.0,300.0,4.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0
340000000.0,400.0,8.0,7.0,0,1,1,0,1,0,0,1,1,0,1,0
38000000.0,200.0,4.0,2.0,0,0,1,1,1,1,0,1,1,1,0,0
350000000.0,516.0,5.0,5.0,1,1,1,0,1,0,0,1,1,0,0,0
350000000.0,400.0,8.0,5.0,1,1,1,0,0,0,0,0,0,0,1,0
115000000.0,500.0,6.0,5.0,1,1,1,1,0,1,0,0,0,0,1,0
180000000.0,400.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,0,0
275000000.0,381.0,4.0,4.0,1,1,1,0,1,0,1,0,1,0,1,0
220000000.0,372.0,5.0,5.0,1,1,1,0,0,0,0,1,0,0,1,0
180000000.0,400.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
170000000.0,300.0,6.0,6.0,0,0,1,0,0,0,0,1,0,0,1,0
60000000.0,200.0,5.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
700000000.0,789.0,6.0,5.0,1,0,1,0,0,1,0,0,0,0,1,0
750000000.0,887.0,7.0,6.0,1,1,1,1,0,0,0,0,0,1,0,0
75000000.0,300.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
36000000.0,500.0,4.0,2.0,0,0,0,1,1,0,0,0,1,1,0,0
2000000000.0,2400.0,18.0,20.0,1,1,1,0,0,1,0,0,0,0,1,0
150000000.0,365.0,6.0,5.0,1,0,1,1,0,0,0,0,0,1,0,0
750000000.0,1150.0,10.0,9.0,1,1,0,1,1,1,0,1,1,0,0,1
40000000.0,140.0,3.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0
700000000.0,639.0,7.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0
110000000.0,210.0,6.0,5.0,0,0,1,1,0,0,0,0,0,0,1,0
220000000.0,262.0,7.0,5.0,1,1,1,1,0,1,0,1,0,0,1,0
80000000.0,180.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0
120000000.0,365.0,6.0,4.0,1,0,1,1,0,0,0,0,0,1,0,0
490000000.0,700.0,5.0,5.0,1,1,1,1,1,0,0,1,1,0,0,0
410000000.0,406.0,7.0,6.0,0,0,1,1,1,0,0,1,1,0,1,0
18000000.0,100.0,3.0,3.0,0,0,0,1,0,0,0,1,0,1,0,0
150000000.0,300.0,5.0,4.0,0,0,1,1,0,0,0,0,0,1,0,0
380000000.0,379.0,4.0,3.0,1,0,1,1,0,0,1,0,0,0,1,0
260000000.0,400.0,7.0,6.0,1,1,1,1,1,1,1,0,1,0,1,0
260000000.0,400.0,7.0,6.0,1,1,1,1,1,1,1,0,1,0,1,0
285000000.0,300.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1
65000000.0,250.0,4.0,2.0,0,0,0,1,0,0,0,1,0,1,0,0
300000000.0,571.0,10.0,7.0,0,0,1,1,1,1,1,0,1,0,0,1
1500000000.0,740.0,14.0,8.0,0,1,1,0,1,1,0,1,1,0,1,0
60000000.0,200.0,4.0,3.0,0,0,1,1,1,0,0,0,1,1,0,0
60000000.0,200.0,4.0,4.0,0,0,1,1,1,0,0,0,1,1,0,0
100000000.0,350.0,3.0,4.0,0,0,1,0,1,1,0,1,1,1,0,0
80000000.0,15.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
170000000.0,250.0,5.0,6.0,0,1,1,0,0,0,0,0,0,0,0,1
750000000.0,887.0,7.0,5.0,0,1,1,0,1,0,0,0,1,0,1,0
220000000.0,350.0,7.0,5.0,0,1,1,1,1,0,0,0,1,0,1,0
2000000000.0,2000.0,10.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0
250000000.0,500.0,9.0,10.0,0,0,1,0,0,0,0,0,1,0,1,1
200000000.0,350.0,8.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
400000000.0,300.0,7.0,6.0,0,1,0,0,0,0,0,0,1,0,0,1
130000000.0,300.0,5.0,3.0,0,0,1,1,1,0,0,1,1,0,1,0
260000000.0,300.0,5.0,4.0,1,1,1,1,1,1,0,0,1,0,1,0
68000000.0,336.0,4.0,4.0,1,0,1,1,0,0,0,0,0,1,0,0
135000000.0,300.0,7.0,6.0,1,0,1,1,1,0,1,1,1,0,1,0
105000000.0,350.0,4.0,3.0,1,0,1,0,0,0,1,1,0,0,1,0
250000000.0,320.0,10.0,10.0,0,0,1,1,1,0,1,1,1,0,1,0
70000000.0,300.0,4.0,3.0,0,0,1,1,0,0,0,1,0,1,0,0
570000000.0,470.0,9.0,8.0,0,1,1,1,1,0,0,1,1,0,1,0
180000000.0,300.0,6.0,5.0,0,0,1,1,1,0,1,1,1,0,1,0
180000000.0,300.0,6.0,5.0,0,0,1,1,1,0,1,1,1,0,1,0
800000000.0,1200.0,7.0,7.0,1,0,1,0,0,0,0,1,0,1,0,0
220000000.0,450.0,7.0,4.0,0,1,1,1,1,0,0,1,1,0,1,0
150000000.0,320.0,6.0,6.0,0,0,1,1,0,0,0,1,0,0,1,0
135000000.0,400.0,8.0,7.0,1,1,1,1,1,0,1,1,1,0,0,1
215000000.0,315.0,6.0,6.0,0,0,1,1,1,1,1,1,1,0,1,0
450000000.0,600.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
40000000.0,200.0,4.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0
35000000.0,140.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
450000000.0,300.0,8.0,7.0,1,0,1,1,0,0,0,1,0,0,1,0
135000000.0,200.0,7.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
135000000.0,230.0,7.0,5.0,0,0,0,0,0,1,0,1,0,0,0,1
95000000.0,400.0,6.0,6.0,0,0,0,0,0,0,0,1,0,1,0,0
200000000.0,350.0,8.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
210000000.0,350.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
250000000.0,339.0,5.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0
55000000.0,250.0,4.0,3.0,0,0,1,0,1,0,0,0,1,1,0,0
230000000.0,300.0,6.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
350000000.0,754.0,9.0,2.0,0,0,1,0,1,0,1,0,1,0,0,0
260000000.0,400.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0
800000000.0,1200.0,7.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0
260000000.0,300.0,5.0,5.0,1,1,1,1,1,1,0,0,1,0,1,0
112000000.0,300.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
95000000.0,250.0,6.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
70000000.0,300.0,4.0,3.0,0,0,1,1,0,0,0,1,0,1,0,0
60000000.0,300.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0
38000000.0,200.0,4.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
220000000.0,300.0,5.0,4.0,0,0,1,0,1,1,0,1,1,1,0,0
200000000.0,300.0,7.0,7.0,0,0,1,1,1,0,1,0,1,0,1,0
60000000.0,250.0,5.0,4.0,1,0,0,0,0,0,0,1,0,1,0,0
130000000.0,250.0,5.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0
70000000.0,300.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0
130000000.0,400.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0
175000000.0,300.0,6.0,5.0,0,1,1,1,1,0,0,1,1,0,1,0
680000000.0,1000.0,6.0,3.0,1,0,1,0,1,1,0,1,1,1,0,0
200000000.0,600.0,5.0,4.0,1,0,1,0,1,0,0,1,1,0,1,0
380000000.0,379.0,4.0,3.0,1,0,1,1,0,0,0,0,0,0,1,0
220000000.0,450.0,7.0,6.0,0,1,1,1,1,0,0,0,1,0,1,0
450000000.0,1250.0,9.0,7.0,1,1,1,0,1,0,0,0,1,0,1,0
600000000.0,840.0,9.0,7.0,1,0,1,1,1,0,1,0,1,0,1,0
750000000.0,988.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0
80000000.0,300.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
500000000.0,780.0,5.0,5.0,0,1,1,1,1,1,1,1,1,0,1,0
220000000.0,450.0,7.0,7.0,0,1,1,1,1,0,0,0,1,0,1,0
320000000.0,400.0,5.0,5.0,1,1,1,1,1,0,0,1,1,0,1,0
550000000.0,600.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0
800000000.0,1300.0,9.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0
170000000.0,360.0,7.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0
350000000.0,400.0,8.0,6.0,0,1,1,0,1,1,0,1,1,0,1,0
220000000.0,450.0,7.0,6.0,0,1,1,1,1,0,0,0,1,0,1,0
85000000.0,200.0,4.0,3.0,0,0,1,1,0,0,0,1,0,0,1,0
160000000.0,300.0,5.0,4.0,0,0,1,1,1,0,1,1,1,0,1,0
270000000.0,400.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,1,0
160000000.0,300.0,5.0,5.0,0,0,1,1,1,0,1,1,1,0,1,0
75000000.0,250.0,3.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
150000000.0,200.0,4.0,4.0,0,1,1,1,1,1,1,0,1,0,1,0
160000000.0,300.0,5.0,4.0,0,0,1,1,1,0,1,1,1,0,1,0
1000000000.0,1611.0,10.0,9.0,1,1,1,0,1,1,0,0,1,0,1,0
140000000.0,350.0,5.0,4.0,1,0,1,1,0,0,0,1,0,1,0,0
160000000.0,300.0,5.0,5.0,0,0,1,1,1,0,1,1,1,0,1,0
260000000.0,457.0,5.0,6.0,1,1,0,1,1,0,0,0,1,0,0,1
135000000.0,400.0,4.0,4.0,0,0,1,1,0,0,0,0,0,1,0,0
80000000.0,250.0,4.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
600000000.0,500.0,9.0,9.0,1,1,1,1,1,0,0,0,1,0,1,0
250000000.0,400.0,6.0,4.0,1,0,1,1,1,0,0,1,1,0,0,1
60000000.0,200.0,4.0,3.0,0,0,1,1,1,0,0,0,1,1,0,0
300000000.0,384.0,10.0,10.0,1,1,1,0,1,1,1,1,1,0,1,0
680000000.0,800.0,6.0,6.0,1,0,1,0,0,1,0,0,0,0,1,0
380000000.0,379.0,5.0,4.0,1,0,1,1,0,0,0,0,0,0,1,0
160000000.0,200.0,5.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0
550000000.0,470.0,9.0,8.0,1,1,0,1,1,1,0,1,1,0,1,0
110000000.0,200.0,5.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0
160000000.0,200.0,6.0,6.0,0,0,1,1,1,0,0,0,1,0,1,0
160000000.0,200.0,6.0,6.0,0,0,1,1,1,0,0,0,1,0,1,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
55000000.0,300.0,4.0,4.0,1,0,1,1,1,0,0,1,1,1,0,0
230000000.0,400.0,7.0,6.0,1,0,1,1,1,0,0,0,1,0,1,0
1700000000.0,3000.0,12.0,12.0,1,1,1,0,0,0,0,1,0,0,1,0
130000000.0,250.0,5.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0
105000000.0,300.0,4.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0
60000000.0,300.0,4.0,3.0,1,0,1,1,0,0,0,1,0,1,0,0
190000000.0,350.0,7.0,5.0,1,0,1,1,0,1,0,1,0,0,1,0
75000000.0,475.0,5.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0
130000000.0,300.0,10.0,8.0,0,0,0,0,0,0,0,1,0,0,1,0
90000000.0,250.0,6.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
320000000.0,300.0,5.0,4.0,1,1,1,0,1,1,0,1,1,0,1,0
65000000.0,250.0,4.0,3.0,1,0,1,1,0,1,0,1,0,1,0,0
190000000.0,430.0,6.0,5.0,0,0,0,0,0,1,0,1,0,0,1,0
190000000.0,400.0,5.0,4.0,0,1,1,1,0,0,0,1,0,0,1,0
160000000.0,400.0,5.0,4.0,1,0,1,0,0,1,0,1,0,0,1,0
135000000.0,200.0,7.0,5.0,0,0,1,1,0,0,0,1,0,0,0,1
110000000.0,200.0,7.0,5.0,0,0,1,0,0,1,0,1,0,0,1,0
680000000.0,1031.0,5.0,4.0,1,1,1,0,0,0,0,0,0,1,0,0
85000000.0,350.0,4.0,2.0,0,0,0,1,0,0,0,1,0,1,0,0
110000000.0,210.0,6.0,5.0,0,0,1,1,0,0,1,1,0,0,1,0
45000000.0,250.0,3.0,2.0,1,0,1,1,0,0,0,1,0,1,0,0
80000000.0,300.0,6.0,8.0,0,1,1,1,1,0,0,1,1,0,1,0
170000000.0,350.0,6.0,6.0,0,0,1,0,1,0,0,1,1,0,1,0
150000000.0,300.0,4.0,4.0,1,0,1,0,1,0,0,0,1,0,1,0
57000000.0,300.0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
600000000.0,300.0,8.0,5.0,0,0,0,1,1,0,0,0,1,0,1,0
50000000.0,250.0,4.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
35000000.0,160.0,3.0,2.0,0,0,1,1,0,0,0,1,0,1,0,0
450000000.0,1600.0,6.0,5.0,1,1,1,0,1,0,0,1,1,0,1,0
350000000.0,500.0,11.0,5.0,1,1,1,1,0,0,0,1,0,0,1,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
380000000.0,379.0,4.0,4.0,1,0,1,1,0,0,0,0,0,0,1,0
250000000.0,700.0,5.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0
130000000.0,230.0,6.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
130000000.0,350.0,5.0,4.0,1,0,1,0,1,1,0,1,1,0,1,0
200000000.0,350.0,8.0,7.0,0,0,1,1,1,0,0,1,1,0,1,0
350000000.0,520.0,7.0,5.0,0,0,1,1,0,0,0,0,0,0,1,0
200000000.0,280.0,7.0,7.0,1,0,1,1,0,0,1,0,0,0,1,0
80000000.0,200.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
130000000.0,300.0,6.0,4.0,1,1,1,1,0,1,0,0,0,0,1,0
150000000.0,200.0,5.0,4.0,0,0,1,0,0,0,0,1,0,0,0,1
200000000.0,350.0,8.0,8.0,0,0,1,0,1,0,0,1,1,0,1,0
80000000.0,300.0,4.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0
110000000.0,200.0,5.0,4.0,0,0,1,1,0,0,1,1,0,0,1,0
300000000.0,350.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
250000000.0,484.0,5.0,4.0,0,0,0,0,0,1,0,1,0,0,1,0
250000000.0,484.0,5.0,4.0,0,0,0,0,0,1,0,1,0,0,1,0
250000000.0,300.0,9.0,6.0,0,0,1,1,1,1,0,0,1,1,0,1
160000000.0,350.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
130000000.0,250.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,0
160000000.0,300.0,5.0,4.0,0,0,1,1,1,0,1,1,1,0,1,0
230000000.0,430.0,7.0,6.0,0,0,1,1,1,0,0,0,1,0,1,0
130000000.0,300.0,6.0,5.0,1,1,1,1,0,1,0,0,0,0,1,0
45000000.0,250.0,3.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0
150000000.0,300.0,5.0,5.0,1,0,1,1,1,0,1,0,1,0,1,0
160000000.0,300.0,5.0,5.0,0,0,1,1,1,1,1,1,1,0,1,0
400000000.0,789.0,8.0,6.0,0,0,1,1,1,0,1,1,1,0,1,0
600000000.0,300.0,8.0,6.0,0,0,0,1,1,0,0,0,1,0,1,0
75000000.0,250.0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
75000000.0,250.0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0
320000000.0,350.0,6.0,5.0,1,0,1,0,0,1,0,1,0,0,1,0
130000000.0,350.0,5.0,3.0,0,0,0,1,1,0,0,1,1,1,0,0
200000000.0,350.0,9.0,6.0,0,0,1,1,1,0,1,1,1,0,1,0
130000000.0,250.0,5.0,4.0,1,0,1,0,1,1,0,1,1,0,1,0
160000000.0,250.0,6.0,5.0,1,0,1,1,1,0,1,0,1,0,1,0
300000000.0,600.0,7.0,8.0,0,0,1,1,1,0,0,1,1,0,0,1
75000000.0,200.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
600000000.0,800.0,9.0,7.0,1,0,1,1,1,0,0,0,1,0,1,1
270000000.0,442.0,10.0,7.0,0,0,1,0,0,1,0,0,0,0,1,0
270000000.0,372.0,6.0,5.0,1,0,0,1,1,0,0,1,1,0,1,0
130000000.0,250.0,5.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0
1300000000.0,1300.0,8.0,8.0,0,1,1,0,1,1,0,0,1,0,1,0
